ID,X,Y,lux,Avg_AVGIL,Avg_spots_,Avg_ADCG,Avg_illumi,DN,Avg_DN,LV
848,114.1756481,22.29723376,52,52.09454346,10436,113.9101865,0.979420247,1958,1958,7
849,114.1916279,22.28939794,18,30.6221962,3812,107.2800101,0.821363374,864,864,5
850,114.1919684,22.28912538,12,36.18651581,2290,111.5532918,0.980499443,1068,1068,5
851,114.1923089,22.28885284,15,31.35800934,5651,85.14513257,0.946832118,1078,1078,5
852,114.1921785,22.28769321,58,45.14999771,12929,123.0484643,0.800902875,2004,2004,7
853,114.1924699,22.28801131,65,54.11660767,8007,145.7888165,0.923113827,2019,2019,7
854,114.1927613,22.28832941,39.04761905,58.76410294,11820,157.8229768,0.879661831,1655,1655,6
855,114.1912808,22.28841463,21,46.316185,7329,163.0107432,0.85716767,1119,1119,5
856,114.1716757,22.3033433,56,75.03546143,18560,181.2961743,0.844439863,3382,3382,10
857,114.1716365,22.30313257,76,62.5394516,12856,136.7367271,0.916359935,3382,3382,10
858,114.1711878,22.30311451,55,66.55102921,2746,141.6602867,0.835138373,2250,2250,8
859,114.1719748,22.30262318,45,66.11730957,14002,143.6840649,0.893442522,2878,2878,9
860,114.1736268,22.30335803,38,43.97262955,7649,169.763393,0.944200583,1492,1492,6
861,114.1740759,22.30336636,19,60.31600952,3856,107.5076925,0.772311631,911,911,5
862,114.1914308,22.28955556,12,37.86609268,9948,180.7356039,0.579553703,797,797,4
863,114.1873307,22.30125384,55,57.03926086,15589,139.9664491,0.633123256,1995,1995,7
864,114.1863901,22.30116837,20,61.79254913,23703,166.4264379,0.685611647,947,947,5
865,114.1868347,22.30117711,60,59.27807236,4868,158.2375586,0.979341245,2073,2073,7
866,114.1872562,22.30132125,57,63.36826706,7691,141.9253069,0.763886605,1995,1995,7
867,114.1861779,22.30090002,5,46.6437645,3767,156.5594441,0.980444779,947,947,5
868,114.1865475,22.30083196,5,53.28575134,6353,167.3535422,0.777723995,622,622,4
869,114.1862984,22.29983947,60,59.65885925,8615,136.6850213,0.507233224,2502,2502,9
870,114.1869387,22.30032296,44,56.85968018,6625,97.53880093,0.496257831,1742,1742,7
871,114.1867672,22.30070885,6,46.62693024,4622,112.6025931,0.426770855,622,622,4
872,114.1868785,22.300992,60,68.31254578,7480,135.3051274,0.918738763,2073,2073,7
873,114.1872946,22.30114926,80,63.93880463,11284,135.4190138,0.864460164,2941,2941,9
874,114.1877108,22.30130653,55,66.25973892,4608,122.8107471,0.860519463,2147,2147,7
875,114.1931226,22.28953961,70,81.07996368,11259,154.1018671,0.910019797,2538,2538,9
876,114.1928619,22.28920521,33,49.2460556,3634,87.37680445,0.968064686,1520,1520,6
877,114.1925701,22.28888745,55,54.02323151,13452,136.9385516,0.798306802,1926,1926,7
878,114.175527,22.29392037,45,68.68822098,7047,116.5798952,0.855420798,2770,2770,9
879,114.1751188,22.29383625,80,67.31386185,23902,211.0981595,0.528088369,3647,3647,10
880,114.171776,22.3049625,60,70.63943863,15354,163.6315459,0.672750035,3518,3518,10
881,114.1718062,22.30454551,170,65.04629898,19101,198.0213945,0.625952166,4066,4066,10
882,114.1718704,22.30371275,90,76.82712555,22398,179.1008894,0.755229753,3834,3834,10
883,114.1756945,22.29536585,33,50.91123962,6677,127.8566014,0.738074707,1437,1437,6
884,114.1758382,22.29544529,55,71.07098007,2971,132.6888843,0.818524969,2385,2385,8
885,114.1758433,22.29535354,55,71.53039932,10999,159.5274005,0.601569186,2385,2385,8
886,114.1930926,22.28957515,55,66.41801453,9582,171.2071273,0.888590729,3335,3335,10
887,114.1929443,22.28951605,70,71.73293304,6247,193.7675901,0.873201343,2538,2538,9
888,114.1766795,22.29724482,60,74.62851334,3098,183.6158344,0.852525174,3533,3533,10
889,114.192128,22.28770573,59,53.89784622,13764,155.648646,0.973625541,2004,2004,7
890,114.1918388,22.2880562,22,48.680336,8754,186.4324719,0.807343015,1194,1194,6
891,114.192808,22.28839157,38.76190476,65.23775101,16562,113.5349767,0.343574506,1655,1655,6
892,114.192463,22.28866681,60,66.72171783,12009,180.2901117,0.926921742,2434,2434,9
893,114.1923976,22.28867112,60,61.69118118,23311,153.7210036,0.760724813,2434,2434,9
894,114.1921083,22.28835134,16,28.05229568,4101,118.5091734,0.965681207,1225,1225,6
895,114.1928202,22.28833472,38.47619048,53.11573792,10671,149.5330249,0.894718287,1655,1655,6
896,114.1925323,22.28801384,65,65.39384079,14715,197.6230222,0.947788175,2019,2019,7
897,114.1922545,22.28768845,46,56.96755219,9668,108.3519143,0.947376385,2004,2004,7
898,114.1736634,22.30350981,39,55.72566223,6003,167.922017,0.820453148,1492,1492,6
899,114.1740375,22.30341843,32,61.82282257,2482,76.99917424,0.931878434,1439,1439,6
900,114.1744863,22.30343605,17,41.82050705,4752,123.5264767,0.996797576,949,949,5
901,114.1869763,22.30112125,64,72.09977341,10966,147.4502133,0.933670746,2073,2073,7
902,114.1868941,22.30108782,57,69.49145126,5026,163.8375528,0.858134977,2073,2073,7
903,114.1751129,22.29726034,39.61904762,46.58266068,2559,123.3166253,0.802349235,1638,1638,6
904,114.1755896,22.29707247,65,70.18466568,23141,143.9172277,0.558821575,2146,2146,7
905,114.1868619,22.30020043,42,58.01794052,5637,142.683492,0.690888111,1742,1742,7
906,114.1758889,22.29547439,55,69.68539047,10381,175.3146416,0.563386694,2385,2385,8
907,114.175976,22.295448,55,64.45033646,12718,164.5702191,0.669237544,2385,2385,8
908,114.1759326,22.29541391,55,73.10659409,6337,167.5594393,0.610647502,2385,2385,8
909,114.175997,22.2953388,55,60.43482208,2092,149.6593581,0.827429109,2385,2385,8
910,114.1930069,22.28957642,55,66.05462646,2402,138.0958042,0.991772629,3335,3335,10
