ID,X,Y,residual_log,residual_orig,MAE_log,MAE_orig,y_pred_log,y_pred_orig,Avg_AVGIL,lux,DN,LV
639,114.1652849,22.32638785,-1.2515075766955404,-25.956088855618354,1.2515075766955404,25.956088855618354,3.5540926696895863,34.956088855618354,55.00767899,9.0,742,4
640,114.1648361,22.32636984,-0.18603143088261254,-6.315963042708304,0.18603143088261254,6.315963042708304,3.4441279689040947,31.315963042708304,51.7854805,25.0,890,5
641,114.1643874,22.3263518,-0.10478141983532563,-3.540760724317586,0.10478141983532563,3.540760724317586,3.2402756357644753,25.540760724317586,46.294487,22.0,844,5
642,114.1644009,22.32618053,-0.5726286187987029,-18.777189114414213,0.5726286187987029,18.777189114414213,3.7081228347278525,40.77718911441421,59.85447693,22.0,1068,5
643,114.1645117,22.32629128,-0.34788089633073804,-11.8176531145089,0.34788089633073804,11.8176531145089,3.60597743435222,36.8176531145089,56.5955925,25.0,890,5
644,114.1644009,22.32618053,-0.5726286187987029,-18.777189114414213,0.5726286187987029,18.777189114414213,3.7081228347278525,40.77718911441421,59.85447693,22.0,1068,5
645,114.1645117,22.32629128,-0.34788089633073804,-11.8176531145089,0.34788089633073804,11.8176531145089,3.60597743435222,36.8176531145089,56.5955925,25.0,890,5
646,114.1644009,22.32618053,-0.48924700985965197,-16.777189114414213,0.48924700985965197,16.777189114414213,3.7081228347278525,40.77718911441421,59.85447693,24.0,1068,5
647,114.1645117,22.32629128,-0.3871016094840196,-12.8176531145089,0.3871016094840196,12.8176531145089,3.60597743435222,36.8176531145089,56.5955925,24.0,890,5
648,114.1644009,22.32618053,-0.48924700985965197,-16.777189114414213,0.48924700985965197,16.777189114414213,3.7081228347278525,40.77718911441421,59.85447693,24.0,1068,5
649,114.1644009,22.32618053,-0.4500262967063704,-15.777189114414213,0.4500262967063704,15.777189114414213,3.7081228347278525,40.77718911441421,59.85447693,25.0,1068,5
650,114.1645117,22.32629128,-0.34788089633073804,-11.8176531145089,0.34788089633073804,11.8176531145089,3.60597743435222,36.8176531145089,56.5955925,25.0,890,5
651,114.1643874,22.3263518,-0.10478141983532563,-3.540760724317586,0.10478141983532563,3.540760724317586,3.2402756357644753,25.540760724317586,46.294487,22.0,844,5
